;date;label;keywords
5024;2010-05-12 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
5025;2010-05-12 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
5026;2010-05-12 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
5027;2010-05-12 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
5028;2010-05-12 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
5029;2010-05-12 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
5030;2010-05-12 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
5031;2010-05-12 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
5032;2010-05-12 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
5033;2010-05-19 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
5034;2010-05-19 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
5035;2010-05-19 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
5036;2010-05-19 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
5037;2010-05-19 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
5038;2010-05-19 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
5039;2010-05-19 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
5040;2010-05-19 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
5041;2010-05-19 00:00:00;educación;[sistema educativo, educación, comunidad educativa, formación profesional, fracaso escolar, educación infantil, política educativa, becas, reforma educativa, abandono escolar temprano, conferencia sectorial, formación, calidad, educación pública, alumnos, enseñanza, administraciones educativas, centros, abandono escolar, resultados]
5042;2010-05-19 00:00:00;educación;[sistema educativo, educación, comunidad educativa, formación profesional, fracaso escolar, educación infantil, política educativa, becas, reforma educativa, abandono escolar temprano, conferencia sectorial, formación, calidad, educación pública, alumnos, enseñanza, administraciones educativas, centros, abandono escolar, resultados]
5043;2010-05-19 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
5044;2010-05-19 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
5045;2010-05-19 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
5046;2010-05-19 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
5047;2010-05-19 00:00:00;justicia;[fiscal general, fiscal, fiscalía general, estatuto orgánico, fiscalía, fiscalía anticorrupción, consejo fiscal, justicia, tribunal supremo, política antiterrorista, política criminal, fiscales, responsabilidad política, juana chaos, audiencia nacional, pacto antiterrorista, consejo general, servicio público, comparte, proceso]
5048;2010-05-19 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
